x1,y1,x2,y2,x3,y3,x4,y4,p1,p2,p3,p4,p5,p6,lesion_type,dist
-0.3996632579770133,0.30927361142349347,-0.4123856652901778,-0.2820506736027796,0.3738806917227787,-0.29896728112907517,0.4381682315444123,0.2717443433083612,0.5173416613747365,1.3983832840720734,0.09065988720211353,-0.0,-1.570796326786632,-1.5475447039766859,0,0
-0.450799888038801,0.2502071534592967,-0.38343786113890155,-0.29819664361352594,0.4570361295869556,-0.2461121120484628,0.3772016195907469,0.294101602202692,0.5377096807285168,1.53273460463269,0.024500558509519675,-0.1370661743113545,-1.3734007669395214,-1.3644724327596092,0,0
-0.3669404939993897,0.270684674404381,0.5176725425900647,0.08723091483854173,0.3933532794364092,-0.14994955508874186,-0.5440853280270841,-0.20796603415418088,0.508211157088528,2.2182310641816274,0.2662939374766701,-0.2782996590061044,-1.5707963267827014,-1.442473099102756,0,0
-0.3308137431173669,0.33595952422694747,-0.4718051068315956,-0.20845652792561667,0.28644835764276005,-0.3421631868617651,0.5161704923062024,0.21466019056043428,0.6699686917768187,1.456927460151899,0.13787562856164756,0.07130746478592485,1.4206197925746145,1.3883250319408573,0,0
-0.4682826609324391,0.03404125360789379,0.09540439601028691,-0.4876375195049738,0.6100574339633364,0.20070813355316425,-0.23717916904118427,0.25288813234391583,0.7985385016874876,1.45618195967075,0.6852024433606168,0.1984696732939539,1.2676194876299731,1.438244794511323,0,0
-0.5406684685225678,0.09299364271536006,0.35929730418664113,0.3295972312966846,0.5108299395701861,-0.24678534223617957,-0.32945877523425937,-0.17580553177586522,0.6060653585222113,1.8243063832546624,0.3413558852542394,-0.0,-1.5707963267773528,-1.1618884978159076,0,0
-0.5178262048924127,0.17811264268846766,-0.2176072490956809,-0.40526904783243173,0.512716991363808,-0.16051543096887694,0.22271646262428563,0.387671836112841,0.8171598329831944,1.2996469435763724,0.011317220936118266,0.19270075866391376,1.5300026439338226,-1.5639937106332853,0,0
-0.5465299196200817,0.08805463594797497,-0.11943337746842758,-0.4139667366427695,0.529981551015848,-0.11582505462223322,0.1359817460726612,0.4417371553170278,0.9211750551625301,1.258042040886857,0.08975817419101416,0.0897581741908433,-1.386012710816042,-1.4337301524762491,0,0
-0.33507245327283547,0.17410734625425864,0.30671218868740774,0.3452035770838627,0.5170417454546397,-0.29960250712086123,-0.48868148086921187,-0.21970841621726012,0.648496455359624,1.5597297403982586,0.3398079455087254,-0.7556197345374119,-0.7604033697744682,-1.4476136646442403,0,0
-0.4703747687575046,0.09635611377090386,0.4911766334381694,0.09243843623554546,0.49040708963658114,-0.0964377320528905,-0.511208954317246,-0.09235681795355882,0.19325377246171102,5.199261332602672,2.610894362320793e-07,-0.0,-1.5707963267645937,1.3617733840176303,0,0
-0.5076952795535975,0.15295833172518924,0.2205841952142612,0.4469256163507165,0.48333371510079437,-0.20401444516745812,-0.19622263076145807,-0.3958695029084475,0.8352343997390377,1.1758836424272707,0.10848331155577219,-0.0,-1.5707963267849956,-1.4382447944873056,0,0
-0.5293380358912542,0.15382538610956994,-0.23054376012074512,-0.3724869416433949,0.5485201402166368,-0.15027229966428562,0.21136165579536256,0.36893385519811067,0.7991464678120443,1.4537738632361372,0.05959380159420842,0.22252993055090894,-1.5548402342428276,-1.5596236073505714,0,0
-0.4459688910270526,0.28714734615737575,-0.40129400587008,-0.29461326167672036,0.4095062113475185,-0.23234983905637266,0.43775668554961417,0.23981575457571727,0.5141167285877787,1.5190536531285452,0.1364026044015058,-0.0,-1.5707963267892469,-1.4406461620898756,0,0
-0.4326177827046763,0.24572810745345322,-0.4356572372018867,-0.2253960297941034,0.4012390911254374,-0.26759261963585346,0.46703592878112565,0.2472605419765036,0.46475443047222215,1.753302170964753,0.12065688786116864,-0.027020449187508098,-1.4998496123496565,-1.5519306407685105,0,0
0.48508687264552514,0.10728100384674068,-0.4976395822106997,0.051080176538543146,-0.4881759252103374,-0.05326589728549427,0.500728634775512,-0.10509528309978954,0.21202973492895943,4.700940163049229,0.10948945214469365,1.5707963267913505,-0.03332099587713732,-0.016391974307736597,0,0
-0.43997748159076705,0.23741799039966965,-0.40859905834735083,-0.26059678505875195,0.44565279299179933,-0.26586875505271707,0.4029237469463185,0.28904754971179936,0.4914506793589418,1.5959709004376637,0.013925406434995359,-0.009615088299748739,-1.4920860360547723,-1.5594331795277654,0,0
0.04812879086594063,0.41813658647037905,0.588843827449611,-0.05623338497935228,-0.08993502282502974,-0.40469337712804393,-0.5470375954905219,0.042790175637017154,0.9346372698899544,1.3804570484680267,0.05463307924061024,-0.05463307923978545,1.249045772405231,1.3374225585508617,0,0
-0.06201684182632124,0.4596248984067999,-0.5305624339615133,-0.055886499981956536,0.023354285536800388,-0.41891090893946537,0.5692249902510341,0.015172510514622033,0.9662026326398399,1.251841319404615,0.16127354117673007,-0.1575615695871073,-1.5707963267851879,-1.5374753309083253,0,0
-0.3121361525134354,0.3592101533953449,-0.45438401594278743,-0.28475615074942867,0.3649196247180887,-0.34444610893812655,0.40160054373813414,0.2699921062922103,0.6023188958802396,1.216481122248948,0.15777470171004698,-0.6405130698803061,-1.07495948221062,-1.023329175000186,0,0
-0.33969984792004365,0.3637574508278758,-0.43686147398582725,-0.2769408211536976,0.32636240676987366,-0.336478542836886,0.4501989151359972,0.24966191316270783,0.621151613017371,1.2668020455208204,0.0577096706278469,-0.26857943052005395,-1.3748691946671,-1.3092686519401153,0,0
-0.25088573379883816,0.3842652118335638,-0.48910187271771993,-0.18239903911144734,0.2360478835764105,-0.4065944354414842,0.5039397229401475,0.20472826271936773,0.7853565260714319,1.2556483303699322,0.015058175968949353,-0.16444046223628783,-1.5044602354180163,-1.5707963267914837,0,0
0.23237238374954305,0.4356856517151469,-0.49745768726761996,-0.07228876619506568,-0.3042356297316181,-0.07977450007947222,0.569320933249695,-0.28362238544060897,0.7673424356040349,1.4830622840466323,0.8372995618556353,-0.7769476603335991,1.4237179714246149,-0.623878293276263,0,0
0.4884923912290505,-0.030504253163547414,-0.6330710183626413,-0.01000464632916034,-0.3449650259844027,0.01349708036950174,0.48954365311799347,0.027011819123206014,0.06456838659505015,19.518277706511352,0.03446910102513201,0.0,0.09966865248126104,1.5707963262948965,0,0
-0.48490560948798134,0.22767079268238122,-0.42902554398710707,-0.2407120184253326,0.45338805165064033,-0.15669956976006622,0.4605431018244481,0.1697407955030176,0.4428319251626811,2.018538445244108,0.14065789786620725,0.14065789786665198,1.4539599875650702,-1.5315152328571928,0,0
-0.4519995773128108,0.2388989441100845,-0.2981234676121675,-0.3698270693128468,0.45424120200079354,-0.25897529376788075,0.2958818429241849,0.3899034189706431,0.688498749770335,1.192845085579144,0.00822543142052448,-0.14189705460541394,-1.3275875733172442,-1.3805333136012248,0,0
-0.3861422547919252,0.3339089403418359,-0.37875857832104914,-0.305020479788769,0.3444477011627586,-0.3362058643335085,0.4204531319502157,0.3073174037804417,0.5405115100387436,1.2036674628206703,0.12911946293709953,-0.009008765290457492,-1.5071374380655547,-1.5172760583320204,0,0
-0.4337195882569566,0.24880633888032483,-0.423711118260076,-0.2507490178086538,0.42713876627751507,-0.2635810904368866,0.4302919402395175,0.26552376936521555,0.45715269865252695,1.6329684229693808,0.0259914561509798,0.1607627406272582,1.4451459961902309,1.4107194571228305,0,0
-0.41043562960769764,0.3013077522243559,-0.3715329335886116,-0.3162858075105297,0.3905050887085543,-0.30622481679887636,0.3914634744877549,0.32120287208505016,0.5112016010386885,1.2579032848146794,0.06443514171820433,-0.07930353143130976,-1.4417871105302034,-1.4533900517348781,0,0
-0.29175439946567006,0.40632204716569115,-0.44458196649489473,-0.23017251894193783,0.2311299797503479,-0.38386215618366104,0.5052063862102169,0.20771262795990772,0.7505077528327823,1.2019834725615186,0.1982114421821093,0.3743336160106226,1.1844591119808536,1.2050490255387372,0,0
-0.33055315354176995,0.35232226383886617,-0.48068048433177807,-0.27405876612767194,0.3728280223510506,-0.2903078765721282,0.4384056155224973,0.21204437886093394,0.5906324293991462,1.4301945116773909,0.10542980950781959,0.017542060057556333,1.3370531459324329,1.4984589962635102,0,0
-0.371268308718199,0.33145916926462754,0.3879113761620287,0.3282304568166298,0.363165891827702,-0.3429726766217643,-0.37980895927153163,-0.3167169494594931,0.517775042950976,1.1383215963424167,0.03107107842369305,-0.41157745553723063,-1.1918166660459555,-1.1681416732351864,0,0
